4,2.30818945619e-05
5,4.61637891238e-05
6,8.07866309667e-05
7,0.000288523682024
8,0.00206582956329
9,0.00589742406057
10,0.0208314098421
11,0.0613747576401
12,0.109673622011
13,0.187875080787
14,0.261367833072
15,0.347832610101
16,0.443657095374
17,0.548737420367
18,0.643777121226
19,0.712318807128
20,0.784553596159
21,0.84206213646
22,0.876742683039
23,0.897816452774
24,0.917863078201
25,0.932900932509
26,0.946634659773
27,0.95653679254
28,0.964788569846
29,0.969289539285
30,0.972001661896
31,0.97482919398
32,0.976514172283
33,0.979018557843
34,0.980934355092
35,0.982296186871
36,0.983161757917
37,0.983992706121
38,0.98459283538
39,0.985331456006
40,0.985804634844
41,0.986393223156
42,0.986704828732
43,0.987166466624
44,0.987547317884
45,0.987928169144
46,0.988135906195
47,0.988435970824
48,0.988689871665
49,0.988955313452
50,0.989128427661
51,0.989324623765
52,0.989693934078
53,0.990478718493
54,0.991771304589
55,0.993444741944
56,0.994806573724
57,0.996110700766
58,0.996883944234
59,0.998326562644
60,1.0
