4,1.35042065603e-05
5,4.0512619681e-05
6,8.10252393621e-05
7,0.000135042065603
8,0.00108033652483
9,0.00379468204346
10,0.0136662570391
11,0.0328287261482
12,0.0610255094462
13,0.122024010479
14,0.173826146845
15,0.236499169491
16,0.311339482249
17,0.445814371177
18,0.54316619627
19,0.622165804648
20,0.715155771023
21,0.775330515456
22,0.822001053328
23,0.857463099756
24,0.886024496631
25,0.909440790806
26,0.928454713643
27,0.943187803001
28,0.953545529432
29,0.96152651551
30,0.96741434957
31,0.972167830279
32,0.975557386126
33,0.978474294743
34,0.980661976206
35,0.982228464167
36,0.983578884823
37,0.984767255
38,0.985807078905
39,0.986684852332
40,0.987805701476
41,0.988426894978
42,0.98904808848
43,0.989507231503
44,0.989885349286
45,0.990209450244
46,0.990439021755
47,0.99069560168
48,0.990952181605
49,0.991181753116
50,0.991424828834
51,0.991816450824
52,0.992073030749
53,0.992397131707
54,0.99277524949
55,0.993544989264
56,0.994449771104
57,0.995651645488
58,0.996340360022
59,0.997690780678
60,1.0
